hungrybirds, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.2, 0.2, 0.0, 0.2, 0.4, 0.4, 0.0, 1.0
iceandfire, 1.0, 0.0, 1.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.0, 1.0
infection, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.3333333333333333, 0.6666666666666666, 0.35714285714285715
intersection, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.18181818181818182, 0.09090909090909091, 0.0, 0.0, 0.09090909090909091, 0.36363636363636365, 0.18181818181818182, 1.0
jaws, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.09090909090909091, 0.2727272727272727, 0.0, 0.09090909090909091, 0.09090909090909091, 0.45454545454545453, 0.5833333333333334
labyrinth, 1.0, 0.0, 1.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.25, 0.25, 0.25, 0.25, 0.5, 0.0, 0.0, 1.0
lasers, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.07142857142857142, 0.07142857142857142, 0.0, 0.07142857142857142, 0.14285714285714285, 0.35714285714285715, 0.7142857142857143, 0.4090909090909091
lasers2, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.05, 0.05, 0.0, 0.05, 0.1, 0.5, 0.75, 0.18238993710691823
lemmings, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.14285714285714285, 0.14285714285714285, 0.0, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.5
missilecommand, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.6666666666666666, 0.0, 0.16666666666666666, 0.42857142857142855
modality, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1, 0.1, 0.0, 0.0, 0.1, 0.4, 0.4, 0.3
overload, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.125, 0.125, 0.125, 0.125, 0.25, 0.375, 0.125, 0.5555555555555556
pacman, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.05555555555555555, 0.05555555555555555, 0.2222222222222222, 0.16666666666666666, 0.2222222222222222, 0.0, 0.2777777777777778, 0.21495327102803738
painter, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.125, 0.0, 0.0, 0.125, 0.25, 0.875, 0.4
plants, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.07692307692307693, 0.46153846153846156, 0.5384615384615384, 0.42857142857142855
plaqueattack, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.09090909090909091, 0.09090909090909091, 0.0, 0.0, 0.6363636363636364, 0.0, 0.6363636363636364, 0.3333333333333333
portals, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.09090909090909091, 0.09090909090909091, 0.36363636363636365, 0.09090909090909091, 0.18181818181818182, 0.36363636363636365, 0.0, 0.5
racebet2, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.5238095238095238, 0.42857142857142855, 0.21428571428571427
realportals, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0625, 0.0625, 0.0625, 0.1875, 0.1875, 0.25, 0.375, 0.27586206896551724
realsokoban, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6363636363636364
roguelike, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.07692307692307693, 0.07692307692307693, 0.0, 0.15384615384615385, 0.15384615384615385, 0.5384615384615384, 0.15384615384615385, 0.6470588235294118
seaquest, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.07142857142857142, 0.14285714285714285, 0.0, 0.07142857142857142, 0.2857142857142857, 0.5, 0.6923076923076923
sheriff, 1.0, 1.0, 1.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.14285714285714285, 0.07142857142857142, 0.0, 0.0, 0.35714285714285715, 0.35714285714285715, 0.42857142857142855, 0.4
sokoban, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.25, 0.25, 0.0, 0.0, 0.25, 0.25, 0.0, 1.0
solarfox, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.09090909090909091, 0.36363636363636365, 0.09090909090909091, 0.2727272727272727, 0.0, 0.45454545454545453, 0.5625
superman, 1.0, 0.0, 1.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.29411764705882354, 0.23529411764705882, 0.5882352941176471, 0.4444444444444444
surround, 1.0, 1.0, 1.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.0, 0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.625
survivezombies, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.125, 0.125, 0.25, 0.0, 0.125, 0.375, 0.375, 0.625
tercio, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.08333333333333333, 0.08333333333333333, 0.0, 0.0, 0.08333333333333333, 0.4166666666666667, 0.4166666666666667, 0.24242424242424243
thecitadel, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.3333333333333333, 0.1111111111111111, 0.0, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.8484848484848485
waitforbreakfast, 1.0, 0.0, 1.0, 0.0, 0.75, 0.25, 0.13333333333333333, 0.06666666666666667, 0.0, 0.06666666666666667, 0.13333333333333333, 0.26666666666666666, 0.4, 0.24242424242424243
watergame, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.2, 0.2, 0.2, 0.2, 0.4, 0.2, 0.0, 0.75
whackamole, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.14285714285714285, 0.14285714285714285, 0.0, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.6
zelda, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.1111111111111111, 0.1111111111111111, 0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.1111111111111111, 0.2222222222222222, 0.35294117647058826
zenpuzzle, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.3333333333333333, 0.16666666666666666, 0.5, 1.0
